,city,fuel_type,body_type,km_driven,transmission,ownerno,model,modelyear,color,cargo_volumn,price
4357,delhi,Petrol,SUV,1500,Automatic,1,Maruti Jimny,2023,White,211,1755000
4358,delhi,Petrol,Sedan,110000,Manual,3,Maruti SX4,2009,Silver,505,125000
4359,delhi,Petrol,Hatchback,80000,Manual,2,Ford Figo,2011,Silver,284,100000
4360,delhi,Cng,Sedan,20000,Manual,1,Maruti Swift Dzire,2022,Others,361,850000
4361,delhi,Petrol,SUV,20000,Manual,1,Maruti Brezza,2023,White,328,1200000
4362,delhi,Petrol,Hatchback,62000,Manual,2,Hyundai i20,2012,White,295,275000
4363,delhi,Petrol,Sedan,50000,Automatic,4,Mercedes-Benz C-Class,2010,Others,475,425000
4364,delhi,Diesel,Sedan,90000,Manual,2,Maruti Swift Dzire,2014,Others,316,350000
4365,delhi,Petrol,Hatchback,67985,Manual,1,Hyundai i10,2011,Red,361,221000
4366,delhi,Diesel,SUV,89722,Manual,1,Honda WR-V,2020,Grey,363,827999
4367,delhi,Diesel,SUV,80000,Manual,1,Ford Ecosport,2017,Others,352,600000
4368,delhi,Petrol,MUV,49647,Automatic,2,Toyota Innova Crysta,2020,Silver,300,1556000
4369,delhi,Petrol,MUV,110490,Manual,1,Renault Triber,2020,Blue,84,517000
4370,delhi,Petrol,Sedan,78000,Manual,2,Maruti Swift Dzire,2012,White,440,325000
4371,delhi,Petrol,Hatchback,51165,Manual,1,Maruti Wagon R,2017,Grey,180,371000
4372,delhi,Petrol,Hatchback,14000,Manual,1,Maruti S-Presso,2022,White,361,475000
4373,delhi,Petrol,Hatchback,50576,Manual,1,Hyundai Grand i10,2015,Silver,256,405999
4374,delhi,Petrol,MUV,55000,Manual,1,Maruti XL6,2021,White,209,1090000
4375,delhi,Petrol,SUV,70000,Automatic,1,Hyundai Venue,2019,Blue,350,890000
4376,delhi,Petrol,Hatchback,80000,Manual,2,Maruti Wagon R,2009,Others,361,100000
4377,delhi,Petrol,Sedan,65000,Automatic,1,Mercedes-Benz E-Class,2014,Brown,540,1889999
4378,delhi,Diesel,SUV,90000,Manual,3,Mahindra Bolero,2015,White,690,484999
4379,delhi,Diesel,SUV,71000,Manual,1,Mahindra Scorpio,2016,White,460,840000
4380,delhi,Petrol,Sedan,60000,Automatic,1,Honda City,2019,Others,510,900000
4381,delhi,Petrol,SUV,20000,Manual,1,Kia Sonet,2021,Others,392,950000
4382,delhi,Petrol,Sedan,60000,Manual,1,Hyundai Verna,2011,Others,465,418000
4383,delhi,Diesel,SUV,38000,Manual,1,Hyundai Creta,2019,Silver,400,1195000
4384,delhi,Diesel,SUV,7000,Automatic,0,MG Gloster,2023,Grey,361,4640000
4385,hyderabad,Petrol,Hatchback,20000,Automatic,1,Volkswagen Polo,2022,Others,280,1044000
4386,hyderabad,Petrol,Hatchback,85582,Manual,2,Hyundai EON,2014,Red,215,260000
4387,hyderabad,Petrol,SUV,10000,Manual,1,Hyundai Venue,2023,Others,361,955000
4388,hyderabad,Petrol,Hatchback,50750,Manual,1,Maruti Baleno,2017,Red,339,671000
4389,hyderabad,Petrol,SUV,10000,Automatic,1,Mahindra Thar,2022,Others,361,1900000
4390,hyderabad,Petrol,SUV,10000,Manual,1,Kia Sonet,2021,White,392,1178000
4391,hyderabad,Petrol,Hatchback,66366,Automatic,1,Maruti Celerio,2017,White,235,488999
4392,hyderabad,Petrol,Sedan,5000,Automatic,1,Hyundai Verna,2022,Black,361,1541000
4393,hyderabad,Petrol,Hatchback,72544,Manual,1,Maruti Celerio,2017,White,235,465000
4394,hyderabad,Petrol,Hatchback,29154,Manual,1,Ford Figo,2021,Maroon,361,728000
4395,hyderabad,Petrol,Hatchback,70000,Automatic,1,Tata Tiago,2018,Orange,242,530000
4396,hyderabad,Petrol,Hatchback,33730,Manual,1,Datsun RediGO,2021,Blue,222,466000
4397,hyderabad,Petrol,Hatchback,51113,Manual,1,Renault KWID,2020,Blue,279,457000
4398,hyderabad,Diesel,Hatchback,40000,Manual,2,Volkswagen Polo,2013,Others,361,350000
4399,hyderabad,Petrol,Hatchback,40000,Manual,1,Maruti Wagon R,2009,Others,361,290000
4400,hyderabad,Diesel,SUV,60000,Automatic,1,BMW X1,2020,Others,505,3800000
4401,hyderabad,Petrol,Hatchback,64500,Manual,1,Maruti Wagon R,2014,Brown,341,375000
4402,hyderabad,Petrol,Hatchback,40000,Manual,1,Maruti Wagon R,2020,White,341,600000
4403,hyderabad,Diesel,SUV,80000,Manual,1,Jeep Compass,2018,Others,408,1400000
4404,hyderabad,Diesel,SUV,50000,Manual,1,Jeep Compass,2019,Others,408,1900000
4405,hyderabad,Petrol,Hatchback,40000,Manual,1,Hyundai i20,2020,Others,311,740000
4406,hyderabad,Petrol,Sedan,39886,Automatic,2,Hyundai Aura,2020,White,361,766000
4407,hyderabad,Diesel,SUV,107588,Manual,1,Renault Duster,2014,White,475,440000
4408,hyderabad,Petrol,Hatchback,36621,Manual,1,Hyundai Grand i10,2017,Red,256,519000
4409,hyderabad,Diesel,SUV,80000,Manual,1,MG Hector Plus,2020,Others,155,1600000
4410,hyderabad,Petrol,Hatchback,18900,Manual,1,Maruti S-Presso,2022,Grey,361,525000
4411,hyderabad,Diesel,SUV,70754,Manual,1,Kia Seltos,2019,White,433,1108000
4412,hyderabad,Petrol,Hatchback,59832,Manual,1,Maruti S-Presso,2020,Grey,361,420000
4413,hyderabad,Petrol,Sedan,60068,Manual,2,Maruti Swift Dzire,2017,Red,378,605000
4414,hyderabad,Petrol,Hatchback,41261,Manual,1,Maruti Alto 800,2018,Silver,361,326000
4415,hyderabad,Petrol,SUV,32209,Manual,1,Ford Ecosport,2020,White,352,950000
4416,hyderabad,Petrol,Hatchback,75747,Manual,1,Honda Jazz,2018,Brown,354,639000
4417,hyderabad,Petrol,Hatchback,49241,Manual,2,Hyundai i20,2018,White,295,712000
4418,hyderabad,Diesel,SUV,100000,Automatic,2,Mercedes-Benz GLE,2018,Others,690,3000000
4419,hyderabad,Diesel,SUV,119422,Automatic,1,Ford Endeavour,2016,White,361,2250000
4420,hyderabad,Petrol,Hatchback,33488,Manual,1,Maruti Swift,2021,Blue,268,670000
4421,hyderabad,Petrol,SUV,30000,Manual,1,Mahindra Thar,2021,Others,361,1650000
4422,hyderabad,Petrol,Hatchback,21000,Manual,1,Tata Altroz,2022,White,345,875000
4423,hyderabad,Diesel,SUV,56545,Manual,1,Jeep Compass,2018,Grey,408,1600000
4424,hyderabad,Petrol,Hatchback,64000,Manual,1,Volkswagen Polo,2017,Blue,280,675000
4425,hyderabad,Petrol,Sedan,71413,Manual,2,Volkswagen Ameo,2018,White,330,533000
4426,hyderabad,Petrol,Hatchback,31920,Manual,2,Renault KWID,2020,Red,279,487000
4427,hyderabad,Diesel,SUV,46000,Automatic,1,BMW X1,2019,Black,505,3390000
4428,hyderabad,Petrol,Hatchback,9939,Manual,2,Maruti S-Presso,2022,Red,361,526000
4429,hyderabad,Petrol,Hatchback,7156,Manual,1,Maruti Baleno,2022,Blue,339,926000
4430,hyderabad,Petrol,Sedan,20608,Manual,1,Toyota Yaris,2018,White,476,850000
4431,hyderabad,Petrol,Sedan,92000,Manual,2,Maruti Swift Dzire,2019,Grey,378,725000
4432,hyderabad,Petrol,Hatchback,67553,Automatic,2,Maruti Celerio,2018,Red,235,501000
4433,hyderabad,Petrol,Sedan,95286,Manual,1,Maruti Swift Dzire,2017,White,320,577000
4434,hyderabad,Diesel,SUV,66000,Manual,1,Mahindra XUV500,2015,Silver,720,894999
4435,hyderabad,Petrol,Hatchback,35929,Manual,1,Hyundai Grand i10,2019,Silver,256,521000
4436,hyderabad,Petrol,SUV,136035,Manual,1,Honda BR-V,2016,Grey,223,650000
4437,hyderabad,Diesel,MUV,93997,Manual,1,Maruti Ertiga,2013,Silver,135,670000
4438,hyderabad,Petrol,Sedan,60000,Manual,1,Skoda Rapid,2018,Others,460,775000
4439,hyderabad,Diesel,SUV,52220,Manual,1,Maruti Vitara Brezza,2019,Red,328,980000
4440,hyderabad,Petrol,Sedan,61659,Manual,2,Maruti Ciaz,2019,White,510,830000
4441,hyderabad,Petrol,Sedan,65000,Manual,1,Maruti Swift Dzire,2020,White,378,750000
4442,hyderabad,Diesel,Hatchback,120000,Manual,1,Mahindra KUV 100 NXT,2018,Red,243,450000
4443,hyderabad,Diesel,Hatchback,110000,Manual,2,Maruti Swift,2017,Others,204,600000
4444,hyderabad,Petrol,Hatchback,78969,Manual,1,Maruti Alto 800,2017,Red,361,302000
4445,hyderabad,Petrol,Hatchback,38939,Manual,2,Hyundai Grand i10 Nios,2021,Silver,361,736000
4446,hyderabad,Petrol,Hatchback,88637,Manual,1,Maruti Ignis,2019,Grey,260,480000
4447,hyderabad,Petrol,Hatchback,19070,Manual,1,Hyundai i20,2021,Red,311,967000
4448,hyderabad,Petrol,Hatchback,68556,Manual,1,Maruti S-Presso,2020,Silver,361,432000
4449,hyderabad,Petrol,Hatchback,44356,Manual,1,Ford Figo,2019,Red,257,600000
4450,hyderabad,Petrol,Sedan,73143,Manual,1,Maruti Swift Dzire,2016,Silver,378,610000
4451,hyderabad,Diesel,SUV,146769,Automatic,1,Volvo XC60,2012,Black,495,1250000
4452,hyderabad,Petrol,Hatchback,67527,Manual,1,Datsun GO,2018,Silver,265,337000
4453,hyderabad,Petrol,Hatchback,79467,Automatic,1,Hyundai Santro,2019,Silver,235,527000
4454,hyderabad,Diesel,Sedan,103174,Automatic,1,BMW 5 Series,2014,White,520,1750000
4455,hyderabad,Petrol,Hatchback,103046,Manual,3,Volkswagen Polo,2017,White,280,549000
4456,hyderabad,Petrol,Hatchback,85110,Manual,2,Fiat Punto EVO,2017,Hip Hop Black,280,270000
4457,hyderabad,Diesel,Sedan,114000,Manual,1,Tata Manza,2011,Purple,361,285000
4458,hyderabad,Diesel,SUV,70000,Manual,1,Renault Captur,2017,Orange,392,975000
4459,hyderabad,Diesel,Hatchback,72000,Manual,1,Hyundai i20,2018,Blue,295,725000
4460,hyderabad,Petrol,SUV,20000,Manual,1,Hyundai Venue,2023,Others,361,955000
4461,hyderabad,Diesel,MUV,32000,Automatic,1,Kia Carens,2022,White,361,1850000
4462,hyderabad,Petrol,SUV,20000,Manual,1,Hyundai Venue,2023,Others,361,1010000
4463,hyderabad,Petrol,SUV,22500,Automatic,1,Kia Seltos,2021,Black,433,1750000
4464,hyderabad,Petrol,Hatchback,54708,Manual,1,Hyundai i20,2016,Red,295,621000
4465,hyderabad,Petrol,Hatchback,78031,Manual,1,Maruti Baleno,2017,Blue,339,633000
4466,hyderabad,Diesel,Sedan,32000,Automatic,1,BMW 5 Series,2022,White,520,6900000
4467,hyderabad,Petrol,Hatchback,24337,Manual,2,Hyundai Grand i10,2019,Silver,256,515000
4468,hyderabad,Petrol,Hatchback,82243,Manual,1,Maruti Baleno,2019,Blue,339,679000
4469,hyderabad,Petrol,SUV,20000,Manual,1,Hyundai Creta,2022,Others,361,1388000
4470,hyderabad,Petrol,Hatchback,104701,Automatic,2,Maruti Ignis,2017,White,260,609000
4471,hyderabad,Petrol,SUV,54000,Manual,2,Toyota Urban cruiser,2021,Silver,328,1000000
4472,hyderabad,Petrol,Hatchback,118937,Manual,1,Maruti Swift,2021,Red,268,590000
4473,hyderabad,Diesel,Hatchback,105133,Manual,1,Maruti Swift,2017,Red,204,570000
4474,hyderabad,Petrol,SUV,10000,Automatic,1,MG Hector,2023,Others,587,2650000
4475,hyderabad,Petrol,Sedan,36290,Automatic,1,Maruti Swift Dzire,2018,Brown,378,679000
4476,hyderabad,Petrol,SUV,10000,Manual,1,Mahindra Scorpio N,2023,Others,361,1800000
4477,hyderabad,Petrol,Hatchback,29084,Manual,1,Hyundai i20,2018,Blue,285,640000
4478,hyderabad,Petrol,Hatchback,66911,Manual,1,Maruti Celerio,2020,White,235,475000
4479,hyderabad,Petrol,Sedan,110000,Automatic,1,Honda City,2011,Others,506,430000
4480,hyderabad,Petrol,SUV,7033,Manual,1,Maruti Grand Vitara,2022,Red,361,1700000
4481,hyderabad,Petrol,SUV,40000,Manual,1,Volkswagen Taigun,2021,Gray,385,1950000
4482,hyderabad,Diesel,SUV,80000,Manual,2,Mahindra XUV500,2014,Blue,361,700000
4483,hyderabad,Petrol,Hatchback,22000,Automatic,1,Hyundai Grand i10,2018,Grey,256,675000
4484,hyderabad,Petrol,Hatchback,70200,Manual,1,Datsun GO,2018,White,265,430000
4485,hyderabad,Petrol,Hatchback,60004,Manual,1,Renault KWID,2019,Silver,300,420000
4486,hyderabad,Petrol,Hatchback,60000,Manual,1,Maruti Wagon R,2020,Others,341,580000
4487,hyderabad,Petrol,Hatchback,57078,Manual,2,Hyundai i10,2013,Others,225,334000
4488,hyderabad,Petrol,Hatchback,63789,Manual,1,Maruti Ritz,2014,Silver,236,401999
4489,hyderabad,Diesel,Hatchback,120000,Manual,1,Chevrolet Beat,2016,Others,170,240000
4490,hyderabad,Diesel,Sedan,118207,Automatic,2,Maruti Ciaz,2018,Silver,510,734000
4491,hyderabad,Petrol,Sedan,53000,Manual,1,Honda City,2017,White,510,795000
4492,hyderabad,Petrol,Hatchback,105224,Manual,2,Maruti Baleno,2016,Silver,339,570000
4493,hyderabad,Petrol,Hatchback,20837,Manual,2,Hyundai Santro,2021,White,235,551000
4494,hyderabad,Petrol,Hatchback,100000,Manual,2,Hyundai i20,2010,Others,361,280000
4495,hyderabad,Petrol,Hatchback,24021,Manual,1,Datsun RediGO,2021,Blue,222,463000
4496,hyderabad,Petrol,Sedan,61000,Manual,1,Maruti Ciaz,2016,Grey,510,625000
4497,hyderabad,Diesel,Sedan,120000,Automatic,2,Volvo S60,2013,Others,380,800000
4498,hyderabad,Petrol,Sedan,64000,Manual,2,Ford Fiesta,2008,Black,430,200000
4499,hyderabad,Petrol,Hatchback,120000,Manual,1,Maruti Alto,2011,Others,361,170000
4500,hyderabad,Petrol,SUV,30000,Manual,1,Volkswagen Taigun,2022,Others,385,1950000
4501,hyderabad,Petrol,Hatchback,49000,Manual,1,Maruti Alto 800,2018,White,361,325000
4502,hyderabad,Diesel,MUV,115000,Manual,1,Mahindra Marazzo,2018,Silver,190,750000
4503,hyderabad,Petrol,Hatchback,50000,Manual,1,Maruti Alto 800,2016,Others,177,275000
4504,hyderabad,Petrol,Hatchback,18569,Manual,1,Datsun RediGO,2021,Others,222,447000
4505,hyderabad,Diesel,Hatchback,98455,Manual,1,Hyundai Grand i10,2018,White,256,578000
4506,hyderabad,Diesel,Sedan,85000,Automatic,1,Skoda Rapid,2015,White,460,600000
4507,hyderabad,Petrol,Sedan,97921,Manual,1,Volkswagen Ameo,2016,Brown,330,524000
4508,hyderabad,Petrol,Hatchback,19205,Manual,2,Datsun RediGO,2020,Others,222,401999
4509,hyderabad,Diesel,Hatchback,122000,Manual,2,Maruti Swift,2019,Red,361,667000
4510,hyderabad,Petrol,Hatchback,97644,Manual,1,Maruti Ignis,2018,Blue,260,552000
4511,hyderabad,Petrol,Hatchback,82000,Manual,1,Hyundai i10,2010,Red,361,265000
4512,hyderabad,Diesel,Hatchback,70607,Manual,2,Maruti Swift,2013,Silver,232,443000
4513,hyderabad,Petrol,Sedan,71144,Automatic,1,Hyundai Verna,2016,Silver,465,721000
4514,hyderabad,Petrol,Sedan,2373,Automatic,1,Hyundai Verna,2022,White,361,1550000
4515,hyderabad,Petrol,Hatchback,56753,Automatic,1,Hyundai i20,2021,Others,311,1092000
4516,hyderabad,Diesel,SUV,72000,Manual,1,Maruti Vitara Brezza,2018,Red,328,890000
4517,hyderabad,Petrol,Hatchback,64487,Manual,2,Maruti Baleno,2018,Nexa Blue,339,550000
4518,hyderabad,Petrol,Hatchback,95783,Manual,1,Maruti Baleno,2017,Silver,339,609000
4519,hyderabad,Diesel,MUV,60000,Automatic,2,Tata Hexa,2019,Blue,128,1450000
4520,hyderabad,Petrol,MUV,59108,Manual,1,Maruti XL6,2021,Red,209,1100000
4521,hyderabad,Diesel,Sedan,50000,Automatic,2,Mercedes-Benz C-Class,2019,Others,480,3800000
4522,hyderabad,Petrol,SUV,31500,Manual,2,Nissan Kicks,2020,Silver,400,1199000
4523,hyderabad,Diesel,SUV,128193,Manual,1,Mahindra XUV500,2015,White,361,844999
4524,hyderabad,Diesel,Sedan,87810,Manual,1,Hyundai Verna,2018,White,480,1013000
4525,hyderabad,Petrol,SUV,64951,Manual,2,Hyundai Creta,2017,Silver,400,1008000
4526,hyderabad,Petrol,Hatchback,50000,Manual,2,Hyundai Santro Xing,2012,Red,361,260000
4527,hyderabad,Diesel,SUV,97161,Manual,1,Hyundai Creta,2017,Black,400,1124000
4528,hyderabad,Petrol,Sedan,67805,Manual,1,Volkswagen Ameo,2017,Blue,330,609000
4529,hyderabad,Diesel,SUV,158000,Automatic,2,Audi Q3,2014,White,460,1450000
4530,hyderabad,Petrol,Hatchback,70435,Manual,2,Maruti Alto K10,2014,Silver,214,272000
4531,hyderabad,Diesel,SUV,49287,Manual,1,MG Hector,2020,Red,587,1500000
4532,hyderabad,Petrol,Hatchback,84759,Automatic,2,Hyundai Santro,2018,Red,235,522000
4533,hyderabad,Petrol,Hatchback,74538,Manual,2,Maruti Baleno,2017,Blue,339,623000
4534,hyderabad,Diesel,SUV,53000,Manual,1,Mahindra Scorpio,2010,White,460,585000
4535,hyderabad,Petrol,Hatchback,79024,Manual,2,Maruti Alto 800,2017,Red,361,298000
4536,hyderabad,Diesel,Hatchback,80000,Manual,1,Maruti Celerio,2016,White,235,400000
4537,hyderabad,Diesel,Sedan,56000,Automatic,1,Mercedes-Benz E-Class,2019,White,540,4980000
4538,hyderabad,Diesel,SUV,62125,Manual,1,Hyundai Creta,2018,Blue,400,1080000
4539,hyderabad,Diesel,Hatchback,95596,Manual,1,Toyota Etios Cross,2014,Silver,251,520000
4540,hyderabad,Petrol,Hatchback,18500,Manual,1,Hyundai Grand i10,2019,White,256,680000
4541,hyderabad,Diesel,Hatchback,144000,Manual,2,Maruti Swift,2016,White,361,500000
4542,hyderabad,Petrol,Sedan,55200,Manual,1,Honda City,2021,Brown,506,1199000
4543,hyderabad,Diesel,Hatchback,188058,Manual,1,Hyundai i20,2016,Passion Red,295,498000
4544,hyderabad,Petrol,Hatchback,71779,Manual,1,Hyundai i20,2016,Red,295,633000
4545,hyderabad,Petrol,Sedan,101176,Manual,3,Honda City,2015,Red,510,562000
4546,hyderabad,Diesel,Hatchback,75000,Manual,1,Maruti Celerio,2016,White,235,475000
4547,hyderabad,Petrol,Hatchback,66676,Manual,1,Honda Jazz,2017,Red,354,601000
4548,hyderabad,Petrol,Hatchback,2236,Manual,1,Maruti Alto 800,2018,Silver,361,352000
4549,hyderabad,Diesel,SUV,62000,Automatic,1,Mahindra Alturas G4,2019,Brown,361,2395000
4550,hyderabad,Petrol,Hatchback,74754,Manual,2,Hyundai i10,2012,Silver,361,300000
4551,hyderabad,Petrol,Hatchback,66244,Manual,1,Maruti Baleno,2018,Blue,339,720000
4552,hyderabad,Petrol,Hatchback,17341,Manual,1,Renault KWID,2022,Silver,279,541000
4553,hyderabad,Petrol,Hatchback,44675,Manual,1,Hyundai Grand i10,2018,White,256,513999
4554,hyderabad,Diesel,SUV,70000,Manual,3,Mahindra Jeep,2001,Others,361,395000
4555,hyderabad,Petrol,Hatchback,30829,Manual,1,Maruti Baleno,2022,Grey,318,780000
4556,hyderabad,Petrol,Sedan,100000,Manual,2,Tata Zest,2015,Others,390,400000
4557,hyderabad,Diesel,Sedan,53800,Manual,1,Maruti Ciaz,2019,Blue,510,994999
4558,hyderabad,Diesel,SUV,122000,Manual,1,Hyundai Creta,2017,White,400,940000
4559,hyderabad,Diesel,SUV,107220,Manual,1,Mahindra XUV500,2017,White,720,1490000
4560,hyderabad,Diesel,Sedan,129000,Manual,1,Honda City,2015,White,510,580000
4561,hyderabad,Diesel,SUV,60000,Automatic,1,Mercedes-Benz GLS,2017,Silver,680,6695000
4562,hyderabad,Petrol,Hatchback,83829,Manual,1,Datsun RediGO,2018,Silver,222,375000
4563,hyderabad,Diesel,SUV,70000,Automatic,1,Audi Q5,2017,Others,540,3000000
4564,hyderabad,Petrol,Hatchback,52996,Manual,2,Honda Brio,2013,White,175,314000
4565,hyderabad,Petrol,Hatchback,16105,Automatic,2,Renault KWID,2021,Silver,279,556000
4566,hyderabad,Diesel,Sedan,151901,Manual,1,Mercedes-Benz C-Class,2016,Black,475,2850000
4567,hyderabad,Petrol,Hatchback,15680,Manual,1,Maruti Baleno,2021,White,339,787000
4568,hyderabad,Petrol,Hatchback,55065,Automatic,1,Maruti Swift,2019,Blue,268,595000
4569,hyderabad,Diesel,Hatchback,120000,Manual,2,Toyota Etios Liva,2016,Silver,251,400000
4570,hyderabad,Petrol,Hatchback,15518,Automatic,2,Tata Tiago,2021,White,361,771000
4571,hyderabad,Diesel,Sedan,39907,Automatic,1,Honda Amaze,2018,Red,420,790000
4572,hyderabad,Petrol,Hatchback,45560,Manual,1,Hyundai i20,2017,Silver,295,655000
4573,hyderabad,Petrol,Hatchback,42096,Manual,1,Hyundai i10,2012,Yellow,361,336000
4574,hyderabad,Diesel,Sedan,70500,Automatic,2,Mercedes-Benz CLA,2015,Cirrus White,470,1775000
4575,hyderabad,Petrol,Sedan,63886,Manual,1,Honda City,2018,Silver,510,832000
4576,hyderabad,Diesel,MUV,95600,Manual,1,Tata Hexa,2017,Arizona Blue,128,1025000
4577,hyderabad,Diesel,Sedan,101000,Automatic,1,Mercedes-Benz E-Class,2013,Silver,540,1995000
4578,hyderabad,Diesel,Sedan,61000,Automatic,1,Mercedes-Benz E-Class,2015,White,540,2650000
4579,hyderabad,Diesel,SUV,95000,Automatic,1,BMW X1,2016,White,420,2450000
4580,hyderabad,Diesel,SUV,97000,Automatic,1,Audi Q3,2017,Black,460,2550000
4581,hyderabad,Diesel,Hatchback,61000,Manual,1,Maruti Swift,2016,Red,204,595000
4582,hyderabad,Petrol,Hatchback,18000,Automatic,1,Hyundai Grand i10,2017,Grey,256,625000
4583,hyderabad,Petrol,Hatchback,63000,Automatic,1,Hyundai Grand i10,2016,Grey,256,599000
4584,hyderabad,Petrol,Hatchback,52617,Manual,2,Maruti Baleno,2018,Red,339,615000
4585,hyderabad,Petrol,Hatchback,51865,Manual,1,Maruti Celerio,2019,White,313,513999
4586,hyderabad,Diesel,SUV,93000,Manual,1,Audi Q3,2017,White,460,2375000
4587,hyderabad,Petrol,Hatchback,110410,Manual,1,Maruti Swift,2015,Red,268,458000
4588,hyderabad,Petrol,Sedan,55846,Automatic,1,Maruti Ciaz,2017,Brown,510,700000
4589,hyderabad,Petrol,Hatchback,47000,Manual,1,Renault KWID,2020,Blue,279,515000
4590,hyderabad,Petrol,SUV,39914,Manual,1,Ford Ecosport,2018,Blue,352,822000
4591,hyderabad,Petrol,Hatchback,73000,Manual,1,Hyundai Santro Xing,2010,Beige,361,265000
4592,hyderabad,Petrol,Hatchback,88048,Manual,1,Hyundai i20,2016,White,295,579000
4593,hyderabad,Petrol,Hatchback,92278,Manual,2,Hyundai i10,2013,Red,361,318000
4594,hyderabad,Diesel,SUV,260000,Manual,1,Toyota Qualis,2003,Silver,361,434999
4595,hyderabad,Petrol,Sedan,92960,Manual,1,Honda City,2016,Brown,510,643000
4596,hyderabad,Petrol,Hatchback,63000,Manual,1,Tata Altroz,2020,White,345,750000
4597,hyderabad,Petrol,SUV,20000,Automatic,1,Renault Kiger,2021,Blue,405,825000
4598,hyderabad,Petrol,SUV,7000,Automatic,1,Jeep Compass,2022,Galaxy Blue,361,2675000
4599,hyderabad,Petrol,Hatchback,4600,Automatic,1,Maruti S-Presso,2022,Silky Silver,361,610000
4600,hyderabad,Petrol,Sedan,22800,Manual,1,Honda City,2021,Modern Steel Metal,510,1090000
4601,hyderabad,Diesel,Sedan,150000,Manual,1,Ford Fiesta,2006,Others,430,100000
4602,hyderabad,Petrol,Sedan,10000,Manual,1,Maruti Swift Dzire Tour,2020,White,361,625000
4603,hyderabad,Petrol,Hatchback,70000,Manual,2,Ford Figo,2010,Others,284,185000
4604,hyderabad,Petrol,Hatchback,44790,Manual,1,Maruti Alto 800,2020,Silver,361,357000
4605,hyderabad,Petrol,Hatchback,14213,Manual,1,Maruti S-Presso,2022,White,361,547000
4606,hyderabad,Diesel,SUV,102000,Manual,2,Maruti Vitara Brezza,2018,Grey,328,800000
4607,hyderabad,Petrol,Hatchback,40724,Manual,3,Hyundai i10,2012,White,361,311000
4608,hyderabad,Petrol,Hatchback,55724,Manual,2,Maruti Baleno,2017,Silver,339,570000
4609,hyderabad,Petrol,Sedan,100000,Manual,1,Maruti Swift Dzire,2010,Others,464,300000
4610,hyderabad,Petrol,Hatchback,85396,Manual,1,Maruti Alto 800,2017,Silver,361,332000
4611,hyderabad,Petrol,Hatchback,50000,Manual,2,Maruti Baleno,2016,Others,339,509999
4612,hyderabad,Petrol,Hatchback,27136,Manual,1,Maruti Alto 800,2016,Red,177,325000
4613,hyderabad,Petrol,Hatchback,44591,Manual,1,Ford Freestyle,2019,White,257,644000
4614,hyderabad,Petrol,Coupe,6000,Automatic,1,Mercedes-Benz C-Class,2021,Black,361,8200000
4615,hyderabad,Petrol,Hatchback,20034,Manual,1,Maruti Ignis,2018,Others,260,528000
4616,hyderabad,Petrol,Hatchback,50000,Manual,2,Hyundai Santro Xing,2012,Others,361,260000
4617,hyderabad,Petrol,MUV,47529,Manual,1,Kia Carens,2022,White,361,1150000
4618,hyderabad,Petrol,Hatchback,46739,Automatic,1,Maruti Baleno,2017,Blue,339,740000
4619,hyderabad,Diesel,Sedan,150000,Manual,2,Hyundai Verna,2012,Others,465,409999
4620,hyderabad,Petrol,Hatchback,62000,Automatic,1,Maruti Celerio X,2019,Grey,235,599000
4621,hyderabad,Petrol,MUV,45000,Manual,1,Maruti XL6,2021,Silver,209,1125000
4622,hyderabad,Petrol,Sedan,36000,Automatic,1,Honda City,2020,GOLDEN BROWN,506,1299000
4623,hyderabad,Petrol,Sedan,40000,Manual,1,Honda City,2019,Others,510,1050000
4624,hyderabad,Petrol,Hatchback,15850,Manual,1,Datsun RediGO,2020,Red,222,416000
4625,hyderabad,Petrol,Sedan,62535,Automatic,1,Maruti Swift Dzire,2017,Others,378,642000
4626,hyderabad,Diesel,SUV,94600,Manual,1,Maruti Vitara Brezza,2018,Red,328,849000
